level,out
0,1.000
1,2.000
2,2.000
3,3.000
4,4.000
5,4.000
6,5.000
7,6.000
8,6.000
9,7.000
10,8.000
11,8.000
12,9.000
13,10.000
14,10.000
15,11.000
16,12.000
17,13.000
18,13.000
19,14.000
20,15.000
21,15.000
22,16.000
23,17.000
24,18.000
25,18.000
26,19.000
27,20.000
28,21.000
29,21.000
30,22.000
31,23.000
32,24.000
33,24.000
34,25.000
35,26.000
36,27.000
37,28.000
38,28.000
39,29.000
40,30.000
41,31.000
42,32.000
43,33.000
44,34.000
45,34.000
46,35.000
47,36.000
48,37.000
49,38.000
50,39.000
51,40.000
52,41.000
53,42.000
54,43.000
55,44.000
56,45.000
57,45.000
58,46.000
59,47.000
60,48.000
61,49.000
62,50.000
63,51.000
64,52.000
65,53.000
66,54.000
67,55.000
68,56.000
69,57.000
70,58.000
71,59.000
72,60.000
73,62.000
74,63.000
75,64.000
76,65.000
77,66.000
78,67.000
79,68.000
80,69.000
81,70.000
82,71.000
83,72.000
84,74.000
85,75.000
86,76.000
87,77.000
88,78.000
89,79.000
90,81.000
91,82.000
92,83.000
93,84.000
94,85.000
95,87.000
96,88.000
97,89.000
98,90.000
99,92.000
100,93.000
101,94.000
102,95.000
103,97.000
104,98.000
105,99.000
106,100.000
107,102.000
108,103.000
109,104.000
110,106.000
111,107.000
112,108.000
113,109.000
114,111.000
115,112.000
116,113.000
117,114.000
118,115.000
119,117.000
120,118.000
121,119.000
122,120.000
123,121.000
124,122.000
125,123.000
126,124.000
127,125.000
128,127.000
129,128.000
130,128.000
131,129.000
132,130.000
133,131.000
134,132.000
135,133.000
136,134.000
137,135.000
138,136.000
139,137.000
140,138.000
141,139.000
142,140.000
143,141.000
144,142.000
145,143.000
146,144.000
147,145.000
148,146.000
149,148.000
150,149.000
151,150.000
152,152.000
153,153.000
154,154.000
155,156.000
156,157.000
157,159.000
158,160.000
159,161.000
160,163.000
161,164.000
162,166.000
163,167.000
164,168.000
165,169.000
166,171.000
167,172.000
168,173.000
169,174.000
170,175.000
171,176.000
172,177.000
173,179.000
174,180.000
175,181.000
176,182.000
177,183.000
178,184.000
179,185.000
180,186.000
181,187.000
182,188.000
183,189.000
184,190.000
185,191.000
186,192.000
187,193.000
188,194.000
189,195.000
190,197.000
191,198.000
192,199.000
193,200.000
194,201.000
195,202.000
196,203.000
197,204.000
198,206.000
199,207.000
200,208.000
201,209.000
202,210.000
203,211.000
204,212.000
205,213.000
206,214.000
207,216.000
208,217.000
209,218.000
210,219.000
211,220.000
212,221.000
213,222.000
214,223.000
215,224.000
216,225.000
217,226.000
218,227.000
219,228.000
220,228.000
221,229.000
222,230.000
223,231.000
224,232.000
225,233.000
226,234.000
227,234.000
228,235.000
229,236.000
230,237.000
231,238.000
232,238.000
233,239.000
234,240.000
235,241.000
236,241.000
237,242.000
238,243.000
239,243.000
240,244.000
241,245.000
242,245.000
243,246.000
244,247.000
245,247.000
246,248.000
247,249.000
248,249.000
249,250.000
250,251.000
251,251.000
252,252.000
253,253.000
254,253.000
255,254.000
